len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf
615.0;14.0;60.641767;59.7110115;342.9;83.18073286681316;-5.40270400282855;99.0;;93.2;4.306137161271188;;0.095947265625;1.0406494140625;-0.0546875;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;696.0;23.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;7.1;6.7;6.6;9.1;7.237344963832604;0.4109108399596008;-0.5308753780664079;7.3;7.3;7.6;7.6;point_60%;7.3;7.6;4;0;0;0;-;0.0;0;0;up;0.0;0.0;7.237344963832604;up;4;0.01;15.868184739097115
619.0;15.0;60.64175083333333;59.711067666666665;342.4;80.53112554036534;-8.865783914202172;99.0;;93.2;3.5546817975172207;;0.154296875;0.9803466796875;-0.021728515625;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;696.0;23.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;7.1;7.6;4.5;10.0;7.3058903851933295;1.4024333407593899;-0.1787736737608865;7.3;7.3;7.6;11.02;point_60%;7.3;7.6;4;0;0;0;-;0.0;0;0;up;0.0;0.0;7.3058903851933295;up;4;0.01;15.868184739097115
627.0;15.0;60.6417375;59.71121816666667;342.6;77.7153103936606;-7.923111557461849;99.0;;93.6;8.346930531953825;;0.145751953125;1.0054931640625;0.000244140625;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;696.0;23.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;7.1;6.6;5.0;10.2;7.789419742717416;1.2521648134989294;-0.14154029098007226;7.3;7.3;7.6;11.02;point_60%;7.3;7.6;4;0;0;0;-;0.0;0;0;up;0.0;0.0;7.789419742717416;up;4;0.01;15.868184739097115
632.0;15.0;60.641731666666665;59.71130166666666;342.8;79.86720406835002;-8.930281796229524;99.0;;93.6;4.603248201973103;;0.16162109375;1.0272216796875;0.0579833984375;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;696.0;23.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;6.3;6.6;7.2;10.2;8.03142608200196;2.1070538573213264;0.030241110344682465;7.3;7.3;7.6;11.02;point_60%;7.3;7.6;4;0;0;0;-;0.0;0;0;up;0.0;0.0;8.03142608200196;up;4;0.01;15.868184739097115
636.0;16.0;60.641732833333336;59.71138033333333;343.4;78.94184148504483;-9.708804684243;99.0;;93.6;4.295388104998617;;0.1771240234375;1.0333251953125;0.0909423828125;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;696.0;23.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;6.4;6.3;7.2;8.0;8.321949903718512;3.2873294943966367;0.07618248539039896;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;8.321949903718512;up;4;0.01;15.868184739097115
640.0;16.0;60.641735833333335;59.7114605;344.7;78.49533179124344;-7.977157411411653;99.0;;93.6;4.388017232374536;;0.1468505859375;1.031005859375;0.13623046875;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;696.0;23.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;6.6;6.2;6.8;7.4;8.66245833104355;4.22052024013595;-0.05810011678729987;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;8.66245833104355;up;4;0.01;15.868184739097115
645.0;16.0;60.641733333333335;59.71154816666667;346.0;80.32655709861135;-8.866768584348103;99.0;;93.6;4.79270780309477;;0.1578369140625;1.0054931640625;0.063232421875;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;696.0;23.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;6.6;5.6;6.8;7.2;8.53306051393874;4.128183529602621;-0.042387270008543476;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;8.53306051393874;up;4;2.6384291630625842;13.225620856350062
650.0;15.0;60.6417315;59.71163633333333;347.6;81.97606397711193;-6.483962428482229;99.0;;93.6;4.816235846633303;;0.1092529296875;0.9578857421875;0.079345703125;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;696.0;23.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;6.0;6.2;7.6;7.2;8.658874452155064;4.392885175969985;-0.03535505738653022;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;8.658874452155064;up;4;0.01;13.225620856350062
655.0;15.0;60.64173;59.71172283333333;348.5;78.98242844884135;-9.463337396840846;99.0;;93.6;4.723899798818795;;0.1634521484375;0.978515625;0.096923828125;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;696.0;23.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;6.0;6.2;7.6;7.2;8.968355726033456;3.7990956669017972;-0.07241404272738805;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;8.968355726033456;up;4;0.01;13.225620856350062
659.0;15.0;60.64172716666667;59.7118025;349.1;77.82471955557571;-10.486920813932546;99.0;;93.6;4.359427299292443;;0.184326171875;0.986083984375;0.0894775390625;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;696.0;23.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;6.0;6.2;7.0;7.1;9.067313404263334;4.528488411705193;0.02155852817220638;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;9.067313404263334;up;4;0.01;13.225620856350062
663.0;15.0;60.641728;59.71188133333333;349.3;80.26775800005618;-7.053359525749757;99.0;;93.6;4.3035210529790175;;0.121826171875;0.966796875;0.0479736328125;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;696.0;23.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;6.0;5.8;7.9;6.3;8.861350382623934;5.126140014072773;0.07288051566707443;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;8.861350382623934;up;4;0.01;13.225620856350062
667.0;14.0;60.64173066666667;59.71195583333333;350.1;79.98755033248369;-8.425305134570047;99.0;;93.6;4.076840889143164;;0.15673828125;1.04736328125;0.099609375;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;696.0;23.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;6.0;5.8;7.9;6.7;8.626240678892747;5.239411422656668;0.05440469346918064;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;8.626240678892747;up;4;0.01;13.225620856350062
671.0;14.0;60.6417325;59.7120245;350.7;79.54375661930311;-9.905250980295726;99.0;;93.6;3.753203047371524;;0.180419921875;1.032470703125;-0.0216064453125;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;696.0;23.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;6.0;5.9;8.1;6.7;8.739019103051648;4.613023915614506;0.15029771039460815;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;8.739019103051648;up;4;0.01;13.225620856350062
675.0;14.0;60.64173783333333;59.712096333333335;351.5;78.80235272559801;-9.295450152464184;99.0;;94.0;3.965179054504138;;0.1654052734375;1.0037841796875;0.1033935546875;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;696.0;23.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;5.9;5.9;8.1;6.3;8.7781322696238;4.112652585800068;0.15168426632009813;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;8.7781322696238;up;4;0.01;13.225620856350062
679.0;14.0;60.64174316666666;59.7121675;352.9;78.10844284793978;-7.496863300027513;99.0;;94.0;3.9292074292092143;;0.1328125;0.99609375;0.162353515625;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;696.0;23.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;5.9;5.5;8.5;6.6;8.995261635086338;3.7608034373082475;0.08913187979440762;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;8.995261635086338;up;4;0.01;13.225620856350062
683.0;14.0;60.641746;59.712232166666666;353.9;77.7953501159333;-10.748367447351065;99.0;;94.0;3.5434046959516725;;0.1773681640625;0.941650390625;-0.035400390625;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;696.0;23.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;6.6;5.4;8.3;6.6;8.789861803120772;3.6827190548229836;-0.06623411807349244;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;8.789861803120772;up;4;0.01;13.225620856350062
686.0;14.0;60.641744;59.71229366666667;354.3;82.47967952470663;-6.43164165545511;99.0;;94.0;3.3638864197161666;;0.1171875;1.029296875;0.0657958984375;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;696.0;23.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;7.0;5.4;7.5;6.6;8.533442528607441;4.308883577221237;-0.004974309941542021;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;8.533442528607441;up;4;0.01;13.225620856350062
690.0;14.0;60.64174383333334;59.712362;354.3;77.82462250544089;-9.253890177345042;99.0;;94.0;3.7295022731898455;;0.1612548828125;0.98681640625;0.12744140625;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;696.0;23.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;7.0;5.6;7.9;6.6;8.353473896459084;4.842326553618756;0.12324112898728301;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;8.353473896459084;up;4;0.01;13.225620856350062
694.0;15.0;60.64174883333333;59.71244433333333;354.8;75.23932118797133;-9.907826063328969;99.0;;94.0;4.527881211779162;;0.1832275390625;1.0313720703125;0.201416015625;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;696.0;23.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;6.8;6.0;7.9;7.1;8.233786870288721;5.206670648923858;5.920314609664246e-07;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;8.233786870288721;up;4;0.01;13.225620856350062
698.0;15.0;60.64174883333333;59.712522166666666;354.9;81.57673932065808;-6.986957595884104;99.0;;94.0;4.247940838311428;;0.1236572265625;1.0047607421875;0.073486328125;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;696.0;23.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;7.4;6.4;7.9;7.1;8.305894647785202;5.093598334396126;-0.024180778640505718;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;8.305894647785202;up;4;0.01;13.225620856350062
703.0;17.0;60.64174783333333;59.7126065;354.4;79.06898304542722;-6.853747929053469;99.0;;94.0;4.604040018921687;;0.1240234375;1.0201416015625;0.140869140625;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;696.0;23.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;7.4;6.4;7.9;7.4;7.988916560194517;5.518223857095858;0.07075984156451964;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.988916560194517;up;4;0.01;13.225620856350062
708.0;17.0;60.64175083333333;59.712692833333335;354.2;78.73013644537752;-8.884996571777425;99.0;;94.0;4.723669098255703;;0.1651611328125;1.03515625;-0.0892333984375;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;696.0;23.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;6.7;6.4;8.0;8.3;7.89154351164243;5.46550902873115;0.15645785610373153;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.89154351164243;up;4;0.01;13.225620856350062
713.0;18.0;60.641758;59.7127855;354.7;77.30999666369723;-10.015832637165063;99.0;;94.0;5.120043336588085;;0.1787109375;1.00146484375;0.08837890625;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;696.0;23.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;6.6;6.4;8.8;8.3;7.84574509105424;5.414631615331516;0.09129461330440858;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.84574509105424;up;4;0.01;13.225620856350062
718.0;19.0;60.641762166666666;59.712878333333336;355.5;83.1813949461388;-4.198307001137217;99.0;;94.0;5.087787602997371;;0.0750732421875;1.0567626953125;0.0814208984375;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;696.0;23.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;6.3;6.4;8.9;7.1;7.636470405907885;5.020100066443314;0.08447977587378275;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.636470405907885;up;4;0.01;13.225620856350062
723.0;19.0;60.641766;59.71297066666666;356.4;75.5264392682572;-8.058068119734317;99.0;;94.4;5.057346416548013;;0.1419677734375;0.9893798828125;0.2069091796875;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;696.0;23.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;7.0;6.8;8.9;7.1;7.647082439636539;4.940920334341232;0.061731268941114914;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.647082439636539;up;4;0.01;13.225620856350062
728.0;19.0;60.641769;59.71306966666667;357.3;79.71192297781002;-6.382795882546735;99.0;;94.4;5.413470470997767;;0.1168212890625;1.022705078125;0.1470947265625;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;696.0;23.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;7.0;6.8;8.8;6.8;7.784181484717451;4.520833598503685;0.05316012954935179;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.784181484717451;up;4;0.01;13.225620856350062
734.0;19.0;60.6417715;59.7131655;357.8;72.72152091343216;-8.522655685704523;99.0;;94.4;5.23772949734989;;0.150146484375;0.9638671875;0.090087890625;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;696.0;23.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;6.3;6.3;8.3;6.8;7.597695661077284;4.8296443725369;0.09312338185049573;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.597695661077284;up;4;0.01;13.225620856350062
739.0;19.0;60.64177566666667;59.7132565;358.4;79.21260173459324;-10.553366979133536;99.0;;94.4;4.988152027099298;;0.19873046875;1.0667724609375;0.0408935546875;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;696.0;23.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;6.7;6.3;8.3;7.6;7.484339294851392;4.861468493714001;0.07915658255707614;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.484339294851392;up;4;7.563908346920295;20.84879692917494
744.0;18.0;60.641779166666666;59.7133465;358.8;80.24742887364678;-8.587538123313568;99.0;;94.4;4.927390102928242;;0.154052734375;1.0162353515625;-0.007568359375;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;696.0;23.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;6.7;6.2;8.4;7.5;7.5311958102652135;4.514499312362915;0.10942006547487138;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.5311958102652135;up;4;0.01;20.84879692917494
749.0;18.0;60.64178416666667;59.71343933333333;359.6;77.00815581946193;-5.731944803965881;99.0;;94.4;5.097078854666791;;0.1126708984375;1.0816650390625;0.0982666015625;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;696.1379310344828;23.06896551724138;748.0;26.0;/home/pi/adviser/route1;[];686;;;6.6;5.9;7.7;7.5;7.517730136733985;4.963733560583019;0.13296238675892136;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.517730136733985;up;4;0.01;20.84879692917494
754.0;17.0;60.64179016666667;59.71353083333333;360.1;81.94947215168155;-5.560431029883972;99.0;;94.4;5.038295978083236;;0.09912109375;1.010498046875;0.1031494140625;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;696.2758620689655;23.137931034482758;748.0;26.0;/home/pi/adviser/route1;[];686;;;6.4;6.0;7.7;6.6;8.03512599356714;5.215089360441088;0.1780679189003953;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;8.03512599356714;up;4;0.01;20.84879692917494
758.0;17.0;60.64179716666666;59.71361016666667;360.9;80.38280688554067;-7.42251134163212;99.0;;94.4;4.3993642644876605;;0.1295166015625;1.0;0.098876953125;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;696.4137931034483;23.20689655172414;748.0;26.0;/home/pi/adviser/route1;[];686;;;6.2;6.0;8.0;6.3;8.159545360920253;4.893973846827969;0.14436742856710216;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;8.159545360920253;up;4;0.01;20.84879692917494
762.0;17.0;60.64180266666666;59.71368733333333;361.6;78.70646903686716;-10.890426406314964;99.0;;94.4;4.255821717874017;;0.193603515625;1.0042724609375;0.040283203125;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;696.551724137931;23.275862068965516;748.0;26.0;/home/pi/adviser/route1;[];686;;;6.6;5.9;8.0;7.6;8.122126668698893;4.160248813530944;0.13308925406413352;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;8.122126668698893;up;4;0.01;20.84879692917494
767.0;16.0;60.64180833333333;59.71377366666667;362.3;78.5199531179505;-7.787065173581395;99.0;;94.4;4.75388006024154;;0.13037109375;0.9456787109375;0.1380615234375;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;696.6896551724138;23.344827586206897;748.0;26.0;/home/pi/adviser/route1;[];686;;;6.6;5.8;7.0;7.6;8.110161242805619;4.294836403479193;0.1194122509510982;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;8.110161242805619;up;4;0.01;20.84879692917494
772.0;16.0;60.64181333333333;59.71385866666667;362.7;81.39857419937985;-6.386150799051521;99.0;;94.4;4.672342141063271;;0.114013671875;1.01171875;0.073486328125;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;696.8275862068965;23.413793103448278;748.0;26.0;/home/pi/adviser/route1;[];686;;;6.3;6.0;7.0;7.4;8.101350113330456;3.925505452941748;0.03997342537883086;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;8.101350113330456;up;4;0.01;20.84879692917494
776.0;15.0;60.641814833333335;59.713935166666666;363.1;78.93058682490937;-8.346447279106842;99.0;;94.4;4.178500339246363;;0.1510009765625;1.0194091796875;0.1195068359375;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;696.9655172413793;23.482758620689655;748.0;26.0;/home/pi/adviser/route1;[];686;;;6.0;6.0;7.4;6.8;8.155683061239687;4.357283677978271;-0.0584671902149132;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;8.155683061239687;up;4;0.01;20.84879692917494
780.0;15.0;60.64181266666667;59.71401066666667;363.2;81.12036036729472;-8.402852957839553;99.0;;94.4;4.127638389762322;;0.1588134765625;1.0670166015625;0.053955078125;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;697.1034482758621;23.551724137931036;748.0;26.0;/home/pi/adviser/route1;[];686;;;5.9;6.2;8.1;7.0;7.709481650884272;4.607173468360957;-0.16013134402773677;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.709481650884272;up;4;0.01;20.84879692917494
784.0;15.0;60.64180683333333;59.71408433333333;362.8;80.72467279873312;-7.9978818627256;99.0;;94.4;4.07263160204072;;0.1412353515625;1.0040283203125;0.08154296875;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;697.2413793103449;23.620689655172413;748.0;26.0;/home/pi/adviser/route1;[];686;;;6.0;6.3;8.4;7.0;7.67281784645674;5.061224171822669;0.025978205188146086;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.67281784645674;up;4;0.01;20.84879692917494
788.0;15.0;60.64180783333333;59.71416283333333;363.2;79.06024657692684;-10.568376741946668;99.0;;94.4;4.285764006809971;;0.192626953125;1.0308837890625;0.0408935546875;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;697.3793103448276;23.689655172413794;748.0;26.0;/home/pi/adviser/route1;[];686;;;6.0;6.4;8.4;6.4;7.580828834901196;4.855292083095548;5.894727255206789e-07;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.580828834901196;up;4;0.01;20.84879692917494
793.0;15.0;60.64180783333333;59.714240333333336;363.5;80.81705936859025;-7.570177238595422;99.0;;94.4;4.22974062917993;;0.1400146484375;1.037109375;0.0546875;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;697.5172413793103;23.75862068965517;748.0;26.0;/home/pi/adviser/route1;[];686;;;6.0;6.4;8.1;6.4;7.726293360405601;4.817414304635462;0.018009233337283437;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.726293360405601;up;4;0.01;20.84879692917494
797.0;15.0;60.6418085;59.71431583333333;364.0;81.90681278445282;-7.032380600512296;99.0;;94.4;4.121254256817584;;0.1278076171875;1.0341796875;0.0655517578125;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;697.6551724137931;23.82758620689655;748.0;26.0;/home/pi/adviser/route1;[];686;;;6.0;5.9;8.1;6.3;7.561142058682957;4.4667552712825245;0.013389502531299335;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.561142058682957;up;4;0.01;20.84879692917494
801.0;15.0;60.641809;59.714392;363.9;82.13492339850464;-4.646961594927802;99.0;;94.4;4.157343403389997;;0.08447265625;1.0318603515625;0.1075439453125;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;697.7931034482758;23.896551724137932;748.0;26.0;/home/pi/adviser/route1;[];686;;;5.6;6.3;8.0;6.7;7.548874231506923;4.44125640882592;0.09305076169670778;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.548874231506923;up;4;0.01;20.84879692917494
805.0;14.0;60.6418125;59.7144685;364.3;80.48472635245031;-5.204872283427067;99.0;;94.4;4.193303373337259;;0.0926513671875;1.0010986328125;0.1380615234375;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;697.9310344827586;23.96551724137931;748.0;26.0;/home/pi/adviser/route1;[];686;;;5.9;6.3;8.3;5.6;7.357261689567461;4.3348335632309265;0.17806799556860287;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.357261689567461;up;4;0.01;20.84879692917494
809.0;15.0;60.641819;59.71454216666667;365.3;77.24065507224572;-9.22964588514654;99.0;;94.4;4.085121248277302;;0.16455078125;0.99755859375;0.15576171875;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;698.0689655172414;24.03448275862069;748.0;26.0;/home/pi/adviser/route1;[];686;;;6.3;5.9;8.1;6.4;7.522753962457216;4.685073909404027;0.1345799551929281;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.522753962457216;up;4;0.01;20.84879692917494
814.0;15.0;60.641824166666666;59.71462;366.0;81.72545330892386;-7.678212896384851;99.0;;94.4;4.286692131701404;;0.1383056640625;1.0213623046875;0.0487060546875;Груженный движется вперед;32;75131;130;;;;;748.0;19.0;740.0;15.0;752.0;29.0;748.0;23.0;698.2068965517242;24.103448275862068;748.0;26.0;/home/pi/adviser/route1;[];686;;;7.0;5.3;8.1;6.8;7.63321736175882;4.622262906783221;0.12261443886224566;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;7.63321736175882;up;4;0.01;20.84879692917494
